"feature","class","totallength","totaldb","totaloh","FA1kind","FA1length","FA1db","FA1oh","FA2kind","FA2length","FA2db","FA2oh","shorthand_notation","swisslipids_name","swisslipids_id","swisslipids_rank"
"PI 18:2;0_20:3;0","PI",38,5,0,"FA",18,2,0,"FA",20,3,0,"PI 18:2_20:3","Phosphatidylinositol (18:2_20:3)","SLM:000074112","SLM:Molecular_Subspecies"
"PI 18:2;0_20:4;0","PI",38,6,0,"FA",18,2,0,"FA",20,4,0,"PI 18:2_20:4","Phosphatidylinositol (18:2_20:4)","SLM:000074113","SLM:Molecular_Subspecies"
"PI 20:0;0_20:4;0","PI",40,4,0,"FA",20,0,0,"FA",20,4,0,"PI 20:0_20:4","Phosphatidylinositol (20:0_20:4)","SLM:000074295","SLM:Molecular_Subspecies"
"PI 20:1;0_20:4;0","PI",40,5,0,"FA",20,1,0,"FA",20,4,0,"PI 20:1_20:4","Phosphatidylinositol (20:1_20:4)","SLM:000074338","SLM:Molecular_Subspecies"
"SM 30:2;3","SM",30,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 30:2;O3","Sphingomyelin (t30:2)","SLM:000390686","SLM:Species"
"SM 32:1;2","SM",32,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 32:1;O2","Sphingomyelin (d32:1)","SLM:000390695","SLM:Species"
"SM 32:2;2","SM",32,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 32:2;O2","Sphingomyelin (d32:2)","SLM:000390694","SLM:Species"
"SM 34:0;2","SM",34,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 34:0;O2","Sphingomyelin (d34:0)","SLM:000390716","SLM:Species"
"SM 34:0;4","SM",34,0,4,NA,NA,NA,NA,NA,NA,NA,NA,"SM 34:0;O4","Sphingomyelin (q34:0)",NA,NA
"SM 34:1;2","SM",34,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 34:1;O2","Sphingomyelin (d34:1)","SLM:000390714","SLM:Species"
"SM 34:1;3","SM",34,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 34:1;O3","Sphingomyelin (t34:1)","SLM:000390728","SLM:Species"
"SM 34:2;2","SM",34,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 34:2;O2","Sphingomyelin (d34:2)","SLM:000390712","SLM:Species"
"SM 36:0;2","SM",36,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 36:0;O2","Sphingomyelin (d36:0)","SLM:000390741","SLM:Species"
"SM 36:0;4","SM",36,0,4,NA,NA,NA,NA,NA,NA,NA,NA,"SM 36:0;O4","Sphingomyelin (q36:0)",NA,NA
"SM 36:1;2","SM",36,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 36:1;O2","Sphingomyelin (d36:1)","SLM:000390739","SLM:Species"
"SM 36:1;4","SM",36,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"SM 36:1;O4","Sphingomyelin (q36:1)",NA,NA
"SM 36:2;2","SM",36,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 36:2;O2","Sphingomyelin (d36:2)","SLM:000390737","SLM:Species"
"SM 38:0;2","SM",38,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 38:0;O2","Sphingomyelin (d38:0)","SLM:000390770","SLM:Species"
"SM 38:0;4","SM",38,0,4,NA,NA,NA,NA,NA,NA,NA,NA,"SM 38:0;O4","Sphingomyelin (q38:0)",NA,NA
"SM 38:1;2","SM",38,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 38:1;O2","Sphingomyelin (d38:1)","SLM:000390767","SLM:Species"
"SM 38:1;4","SM",38,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"SM 38:1;O4","Sphingomyelin (q38:1)",NA,NA
"SM 38:2;2","SM",38,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 38:2;O2","Sphingomyelin (d38:2)","SLM:000390765","SLM:Species"
"SM 38:2;3","SM",38,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 38:2;O3","Sphingomyelin (t38:2)","SLM:000390781","SLM:Species"
"SM 40:0;2","SM",40,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 40:0;O2","Sphingomyelin (d40:0)","SLM:000390800","SLM:Species"
"SM 40:1;2","SM",40,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 40:1;O2","Sphingomyelin (d40:1)","SLM:000390797","SLM:Species"
"SM 40:2;2","SM",40,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 40:2;O2","Sphingomyelin (d40:2)","SLM:000390795","SLM:Species"
"SM 42:0;2","SM",42,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 42:0;O2","Sphingomyelin (d42:0)","SLM:000390827","SLM:Species"
"SM 42:0;3","SM",42,0,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 42:0;O3","Sphingomyelin (t42:0)","SLM:000390843","SLM:Species"
"SM 42:1;3","SM",42,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 42:1;O3","Sphingomyelin (t42:1)","SLM:000390840","SLM:Species"
"SM 42:2;2","SM",42,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 42:2;O2","Sphingomyelin (d42:2)","SLM:000390823","SLM:Species"
"SM 42:2;3","SM",42,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 42:2;O3","Sphingomyelin (t42:2)","SLM:000390837","SLM:Species"
"SM 44:0;2","SM",44,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 44:0;O2","Sphingomyelin (d44:0)","SLM:000390853","SLM:Species"
"SM 44:0;3","SM",44,0,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 44:0;O3","Sphingomyelin (t44:0)","SLM:000390866","SLM:Species"
"SM 44:1;3","SM",44,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 44:1;O3","Sphingomyelin (t44:1)","SLM:000390863","SLM:Species"
"SM 44:2;2","SM",44,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"SM 44:2;O2","Sphingomyelin (d44:2)","SLM:000390849","SLM:Species"
"SM 44:2;3","SM",44,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"SM 44:2;O3","Sphingomyelin (t44:2)",NA,NA
"TAG 34:0;0","TAG",34,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 34:0","Triacylglycerol (34:0)",NA,NA
"TAG 36:0;0","TAG",36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 36:0","Triacylglycerol (36:0)","SLM:000308209","SLM:Species"
"TAG 36:1;0","TAG",36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 36:1","Triacylglycerol (36:1)",NA,NA
"TAG 38:0;0","TAG",38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 38:0","Triacylglycerol (38:0)","SLM:000308211","SLM:Species"
"TAG 38:1;0","TAG",38,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 38:1","Triacylglycerol (38:1)","SLM:000308212","SLM:Species"
"TAG 38:3;0","TAG",38,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 38:3","Triacylglycerol (38:3)",NA,NA
"TAG 39:0;0","TAG",39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 39:0","Triacylglycerol (39:0)","SLM:000308213","SLM:Species"
"TAG 40:0;0","TAG",40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 40:0","Triacylglycerol (40:0)","SLM:000308215","SLM:Species"
"TAG 40:1;0","TAG",40,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 40:1","Triacylglycerol (40:1)","SLM:000308216","SLM:Species"
"TAG 40:2;0","TAG",40,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 40:2","Triacylglycerol (40:2)","SLM:000308217","SLM:Species"
"TAG 41:0;0","TAG",41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 41:0","Triacylglycerol (41:0)","SLM:000308218","SLM:Species"
"TAG 41:1;0","TAG",41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 41:1","Triacylglycerol (41:1)","SLM:000308219","SLM:Species"
"TAG 42:0;0","TAG",42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 42:0","Triacylglycerol (42:0)","SLM:000308221","SLM:Species"
"TAG 42:1;0","TAG",42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 42:1","Triacylglycerol (42:1)","SLM:000308222","SLM:Species"
"TAG 42:2;0","TAG",42,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 42:2","Triacylglycerol (42:2)","SLM:000308223","SLM:Species"
"TAG 42:3;0","TAG",42,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 42:3","Triacylglycerol (42:3)","SLM:000308224","SLM:Species"
"TAG 43:0;0","TAG",43,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 43:0","Triacylglycerol (43:0)","SLM:000308226","SLM:Species"
"TAG 43:1;0","TAG",43,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 43:1","Triacylglycerol (43:1)","SLM:000308227","SLM:Species"
"TAG 43:2;0","TAG",43,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 43:2","Triacylglycerol (43:2)","SLM:000308228","SLM:Species"
"TAG 44:0;0","TAG",44,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 44:0","Triacylglycerol (44:0)","SLM:000308231","SLM:Species"
"TAG 44:1;0","TAG",44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 44:1","Triacylglycerol (44:1)","SLM:000308232","SLM:Species"
"TAG 44:2;0","TAG",44,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 44:2","Triacylglycerol (44:2)","SLM:000308233","SLM:Species"
"TAG 44:3;0","TAG",44,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 44:3","Triacylglycerol (44:3)","SLM:000308234","SLM:Species"
"TAG 45:0;0","TAG",45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 45:0","Triacylglycerol (45:0)","SLM:000308237","SLM:Species"
"TAG 45:1;0","TAG",45,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 45:1","Triacylglycerol (45:1)","SLM:000308238","SLM:Species"
"TAG 45:2;0","TAG",45,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 45:2","Triacylglycerol (45:2)","SLM:000308239","SLM:Species"
"TAG 45:3;0","TAG",45,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 45:3","Triacylglycerol (45:3)","SLM:000308240","SLM:Species"
"TAG 46:0;0","TAG",46,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 46:0","Triacylglycerol (46:0)","SLM:000308243","SLM:Species"
"TAG 46:1;0","TAG",46,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 46:1","Triacylglycerol (46:1)","SLM:000308244","SLM:Species"
"TAG 46:2;0","TAG",46,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 46:2","Triacylglycerol (46:2)","SLM:000308245","SLM:Species"
"TAG 46:3;0","TAG",46,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 46:3","Triacylglycerol (46:3)","SLM:000308246","SLM:Species"
"TAG 47:0;0","TAG",47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 47:0","Triacylglycerol (47:0)","SLM:000308250","SLM:Species"
"TAG 47:1;0","TAG",47,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 47:1","Triacylglycerol (47:1)","SLM:000308251","SLM:Species"
"TAG 47:2;0","TAG",47,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 47:2","Triacylglycerol (47:2)","SLM:000308252","SLM:Species"
"TAG 47:3;0","TAG",47,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 47:3","Triacylglycerol (47:3)","SLM:000308253","SLM:Species"
"TAG 47:5;0","TAG",47,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 47:5","Triacylglycerol (47:5)","SLM:000308255","SLM:Species"
"TAG 48:0;0","TAG",48,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 48:0","Triacylglycerol (48:0)","SLM:000308257","SLM:Species"
"TAG 48:1;0","TAG",48,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 48:1","Triacylglycerol (48:1)","SLM:000308258","SLM:Species"
"TAG 48:2;0","TAG",48,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 48:2","Triacylglycerol (48:2)","SLM:000308259","SLM:Species"
"TAG 48:3;0","TAG",48,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 48:3","Triacylglycerol (48:3)","SLM:000308260","SLM:Species"
"TAG 48:4;0","TAG",48,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 48:4","Triacylglycerol (48:4)","SLM:000308261","SLM:Species"
"TAG 49:0;0","TAG",49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 49:0","Triacylglycerol (49:0)","SLM:000308266","SLM:Species"
"TAG 49:1;0","TAG",49,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 49:1","Triacylglycerol (49:1)","SLM:000308267","SLM:Species"
"TAG 49:2;0","TAG",49,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 49:2","Triacylglycerol (49:2)","SLM:000308268","SLM:Species"
"TAG 49:3;0","TAG",49,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 49:3","Triacylglycerol (49:3)","SLM:000308269","SLM:Species"
"TAG 49:4;0","TAG",49,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 49:4","Triacylglycerol (49:4)","SLM:000308270","SLM:Species"
"TAG 50:0;0","TAG",50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 50:0","Triacylglycerol (50:0)","SLM:000308275","SLM:Species"
"TAG 50:1;0","TAG",50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 50:1","Triacylglycerol (50:1)","SLM:000308276","SLM:Species"
"TAG 50:2;0","TAG",50,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 50:2","Triacylglycerol (50:2)","SLM:000308277","SLM:Species"
"TAG 50:3;0","TAG",50,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 50:3","Triacylglycerol (50:3)","SLM:000308278","SLM:Species"
"TAG 50:4;0","TAG",50,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 50:4","Triacylglycerol (50:4)","SLM:000308279","SLM:Species"
"TAG 50:5;0","TAG",50,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 50:5","Triacylglycerol (50:5)","SLM:000308280","SLM:Species"
"TAG 50:6;0","TAG",50,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 50:6","Triacylglycerol (50:6)","SLM:000308281","SLM:Species"
"TAG 51:1;0","TAG",51,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 51:1","Triacylglycerol (51:1)","SLM:000308286","SLM:Species"
"TAG 51:2;0","TAG",51,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 51:2","Triacylglycerol (51:2)","SLM:000308287","SLM:Species"
"TAG 51:3;0","TAG",51,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 51:3","Triacylglycerol (51:3)","SLM:000308288","SLM:Species"
"TAG 51:4;0","TAG",51,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 51:4","Triacylglycerol (51:4)","SLM:000308289","SLM:Species"
"TAG 51:5;0","TAG",51,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 51:5","Triacylglycerol (51:5)","SLM:000308290","SLM:Species"
"TAG 51:6;0","TAG",51,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 51:6","Triacylglycerol (51:6)","SLM:000308291","SLM:Species"
"TAG 52:0;0","TAG",52,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:0","Triacylglycerol (52:0)","SLM:000308295","SLM:Species"
"TAG 52:1;0","TAG",52,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:1","Triacylglycerol (52:1)","SLM:000308296","SLM:Species"
"TAG 52:2;0","TAG",52,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:2","Triacylglycerol (52:2)","SLM:000308298","SLM:Species"
"TAG 52:3;0","TAG",52,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:3","Triacylglycerol (52:3)","SLM:000308299","SLM:Species"
"TAG 52:4;0","TAG",52,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:4","Triacylglycerol (52:4)","SLM:000308300","SLM:Species"
"TAG 52:5;0","TAG",52,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:5","Triacylglycerol (52:5)","SLM:000308301","SLM:Species"
"TAG 52:6;0","TAG",52,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:6","Triacylglycerol (52:6)","SLM:000308302","SLM:Species"
"TAG 52:7;0","TAG",52,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:7","Triacylglycerol (52:7)","SLM:000308303","SLM:Species"
"TAG 52:8;0","TAG",52,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 52:8","Triacylglycerol (52:8)","SLM:000308304","SLM:Species"
"TAG 53:0;0","TAG",53,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 53:0","Triacylglycerol (53:0)","SLM:000308306","SLM:Species"
"TAG 53:1;0","TAG",53,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 53:1","Triacylglycerol (53:1)","SLM:000308307","SLM:Species"
"TAG 53:2;0","TAG",53,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 53:2","Triacylglycerol (53:2)","SLM:000308309","SLM:Species"
"TAG 53:3;0","TAG",53,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 53:3","Triacylglycerol (53:3)","SLM:000308310","SLM:Species"
"TAG 53:4;0","TAG",53,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 53:4","Triacylglycerol (53:4)","SLM:000308311","SLM:Species"
"TAG 53:5;0","TAG",53,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 53:5","Triacylglycerol (53:5)","SLM:000308312","SLM:Species"
"TAG 53:6;0","TAG",53,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 53:6","Triacylglycerol (53:6)","SLM:000308313","SLM:Species"
"TAG 53:7;0","TAG",53,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 53:7","Triacylglycerol (53:7)","SLM:000308314","SLM:Species"
"TAG 54:0;0","TAG",54,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:0","Triacylglycerol (54:0)","SLM:000308317","SLM:Species"
"TAG 54:1;0","TAG",54,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:1","Triacylglycerol (54:1)","SLM:000308318","SLM:Species"
"TAG 54:2;0","TAG",54,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:2","Triacylglycerol (54:2)","SLM:000308322","SLM:Species"
"TAG 54:3;0","TAG",54,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:3","Triacylglycerol (54:3)","SLM:000308323","SLM:Species"
"TAG 54:4;0","TAG",54,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:4","Triacylglycerol (54:4)","SLM:000308324","SLM:Species"
"TAG 54:5;0","TAG",54,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:5","Triacylglycerol (54:5)","SLM:000308325","SLM:Species"
"TAG 54:6;0","TAG",54,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:6","Triacylglycerol (54:6)","SLM:000308326","SLM:Species"
"TAG 54:7;0","TAG",54,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:7","Triacylglycerol (54:7)","SLM:000308327","SLM:Species"
"TAG 54:8;0","TAG",54,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:8","Triacylglycerol (54:8)","SLM:000308328","SLM:Species"
"TAG 54:9;0","TAG",54,9,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 54:9","Triacylglycerol (54:9)","SLM:000308329","SLM:Species"
"TAG 55:0;0","TAG",55,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:0","Triacylglycerol (55:0)","SLM:000308330","SLM:Species"
"TAG 55:1;0","TAG",55,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:1","Triacylglycerol (55:1)","SLM:000308331","SLM:Species"
"TAG 55:2;0","TAG",55,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:2","Triacylglycerol (55:2)","SLM:000308334","SLM:Species"
"TAG 55:3;0","TAG",55,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:3","Triacylglycerol (55:3)","SLM:000308335","SLM:Species"
"TAG 55:4;0","TAG",55,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:4","Triacylglycerol (55:4)","SLM:000308336","SLM:Species"
"TAG 55:5;0","TAG",55,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:5","Triacylglycerol (55:5)","SLM:000308337","SLM:Species"
"TAG 55:6;0","TAG",55,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:6","Triacylglycerol (55:6)","SLM:000308338","SLM:Species"
"TAG 55:7;0","TAG",55,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:7","Triacylglycerol (55:7)","SLM:000308339","SLM:Species"
"TAG 55:8;0","TAG",55,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 55:8","Triacylglycerol (55:8)","SLM:000308340","SLM:Species"
"TAG 56:0;0","TAG",56,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:0","Triacylglycerol (56:0)","SLM:000308342","SLM:Species"
"TAG 56:1;0","TAG",56,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:1","Triacylglycerol (56:1)","SLM:000308343","SLM:Species"
"TAG 56:10;0","TAG",56,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:10","Triacylglycerol (56:10)","SLM:000308344","SLM:Species"
"TAG 56:11;0","TAG",56,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:11","Triacylglycerol (56:11)","SLM:000308345","SLM:Species"
"TAG 56:2;0","TAG",56,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:2","Triacylglycerol (56:2)","SLM:000308348","SLM:Species"
"TAG 56:3;0","TAG",56,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:3","Triacylglycerol (56:3)","SLM:000308349","SLM:Species"
"TAG 56:4;0","TAG",56,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:4","Triacylglycerol (56:4)","SLM:000308350","SLM:Species"
"TAG 56:5;0","TAG",56,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:5","Triacylglycerol (56:5)","SLM:000308351","SLM:Species"
"TAG 56:6;0","TAG",56,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:6","Triacylglycerol (56:6)","SLM:000308352","SLM:Species"
"TAG 56:7;0","TAG",56,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:7","Triacylglycerol (56:7)","SLM:000308353","SLM:Species"
"TAG 56:8;0","TAG",56,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:8","Triacylglycerol (56:8)","SLM:000308354","SLM:Species"
"TAG 56:9;0","TAG",56,9,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 56:9","Triacylglycerol (56:9)","SLM:000308355","SLM:Species"
"TAG 57:1;0","TAG",57,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 57:1","Triacylglycerol (57:1)","SLM:000308357","SLM:Species"
"TAG 57:2;0","TAG",57,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 57:2","Triacylglycerol (57:2)","SLM:000308361","SLM:Species"
"TAG 57:3;0","TAG",57,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 57:3","Triacylglycerol (57:3)","SLM:000308362","SLM:Species"
"TAG 57:4;0","TAG",57,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 57:4","Triacylglycerol (57:4)","SLM:000308363","SLM:Species"
"TAG 57:6;0","TAG",57,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 57:6","Triacylglycerol (57:6)","SLM:000308365","SLM:Species"
"TAG 57:7;0","TAG",57,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 57:7","Triacylglycerol (57:7)","SLM:000308366","SLM:Species"
"TAG 57:8;0","TAG",57,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 57:8","Triacylglycerol (57:8)","SLM:000308367","SLM:Species"
"TAG 57:9;0","TAG",57,9,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 57:9","Triacylglycerol (57:9)","SLM:000308368","SLM:Species"
"TAG 58:1;0","TAG",58,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:1","Triacylglycerol (58:1)","SLM:000308370","SLM:Species"
"TAG 58:10;0","TAG",58,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:10","Triacylglycerol (58:10)","SLM:000308371","SLM:Species"
"TAG 58:11;0","TAG",58,11,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:11","Triacylglycerol (58:11)","SLM:000308372","SLM:Species"
"TAG 58:12;0","TAG",58,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:12","Triacylglycerol (58:12)","SLM:000308373","SLM:Species"
"TAG 58:2;0","TAG",58,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:2","Triacylglycerol (58:2)","SLM:000308376","SLM:Species"
"TAG 58:3;0","TAG",58,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:3","Triacylglycerol (58:3)","SLM:000308377","SLM:Species"
"TAG 58:4;0","TAG",58,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:4","Triacylglycerol (58:4)","SLM:000308378","SLM:Species"
"TAG 58:5;0","TAG",58,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:5","Triacylglycerol (58:5)","SLM:000308379","SLM:Species"
"TAG 58:6;0","TAG",58,6,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:6","Triacylglycerol (58:6)","SLM:000308380","SLM:Species"
"TAG 58:7;0","TAG",58,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:7","Triacylglycerol (58:7)","SLM:000308381","SLM:Species"
"TAG 58:8;0","TAG",58,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:8","Triacylglycerol (58:8)","SLM:000308382","SLM:Species"
"TAG 58:9;0","TAG",58,9,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 58:9","Triacylglycerol (58:9)","SLM:000308383","SLM:Species"
"TAG 59:1;0","TAG",59,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 59:1","Triacylglycerol (59:1)","SLM:000308385","SLM:Species"
"TAG 59:2;0","TAG",59,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 59:2","Triacylglycerol (59:2)","SLM:000308389","SLM:Species"
"TAG 59:8;0","TAG",59,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"TG 59:8","Triacylglycerol (59:8)","SLM:000308395","SLM:Species"
